Order_ID,Customer_ID,Order_Date,Order_Time,Day_of_Week,Item_Name,Category,Size,Quantity,Order_Channel,Total_Amount
44429,3858,2024-12-04,19:07,Wednesday,BBQ Chicken Pizza,Pizza,Medium,1,Phone,20.79
44430,1044,2024-11-21,22:27,Thursday,Caesar Salad,Salad,Standard,1,Phone,9.99
44431,6572,2024-10-26,14:45,Saturday,Chicken Parmesan Pizza,Pizza,Large,3,Phone,74.84
44432,858,2024-01-11,19:40,Thursday,Farmhouse Classic Pizza,Pizza,Large,3,Online,74.84
44433,7320,2025-05-03,21:54,Saturday,Cheesy Pepperoni Pizza,Pizza,Small,3,Walk-in,56.13
44434,3107,2025-05-01,14:30,Thursday,Garlic Bread,Side,Standard,2,Walk-in,17.98
44435,406,2024-12-11,21:54,Wednesday,Spicy Chicken Pizza,Pizza,Medium,4,Online,83.16
44436,5874,2025-09-20,20:39,Saturday,Pasta Carbonara,Pasta,Standard,2,Phone,39.98
44437,6062,2025-10-16,19:40,Thursday,Pasta Carbonara,Pasta,Standard,1,Walk-in,19.99
44438,5760,2024-06-29,19:59,Saturday,Caesar Salad,Salad,Standard,4,Walk-in,39.96
44439,5582,2024-04-05,22:55,Friday,Vegetarian Classic Pizza,Pizza,Medium,1,Phone,19.99
44440,6291,2025-12-28,22:02,Sunday,Meat Feast Pizza,Pizza,Large,4,Phone,99.79
44441,2310,2025-03-12,20:33,Wednesday,Spicy Chicken Pizza,Pizza,Small,1,Walk-in,18.71
44442,4939,2024-07-21,19:28,Sunday,Italiano Pizza,Pizza,Medium,4,Online,83.16
44443,4990,2025-02-11,22:22,Tuesday,BBQ Chicken Pizza,Pizza,Large,1,Online,24.95
44444,790,2025-11-26,18:16,Wednesday,Margherita Pizza,Pizza,Small,3,Online,53.97
44445,2562,2024-07-27,18:06,Saturday,Wings (8 pcs),Wings,Standard,4,Online,91.92
44446,15,2024-02-10,19:58,Saturday,Chicken Parmesan Pizza,Pizza,Large,1,Walk-in,24.95
44447,7619,2025-08-23,19:23,Saturday,Soft Drink 1.25L,Drink,Standard,2,Online,15.98
44448,4284,2025-07-10,19:29,Thursday,Soft Drink 1.25L,Drink,Standard,4,Online,31.96
44449,126,2024-05-06,22:56,Monday,Garlic Bread,Side,Standard,1,Phone,8.99
44450,663,2025-02-14,19:38,Friday,Wings (8 pcs),Wings,Standard,2,Walk-in,45.96
44451,2630,2024-08-11,20:56,Sunday,Caesar Salad,Salad,Standard,4,Phone,39.96
44452,1901,2025-05-02,19:35,Friday,Vegetarian Classic Pizza,Pizza,Large,4,Phone,95.95
44453,7271,2024-11-27,19:51,Wednesday,Garlic Bread,Side,Standard,3,Phone,26.97
44454,3009,2024-12-02,12:16,Monday,Garlic Bread,Side,Standard,3,Online,26.97
44455,1375,2025-01-12,19:56,Sunday,Garlic Bread,Side,Standard,2,Walk-in,17.98
44456,207,2024-02-29,21:14,Thursday,BBQ Chicken Pizza,Pizza,Medium,1,Phone,20.79
44457,1920,2024-12-14,19:48,Saturday,Soft Drink 1.25L,Drink,Standard,4,Walk-in,31.96
44458,96,2025-03-27,13:22,Thursday,Prawns Paradise Pizza,Pizza,Medium,1,Phone,20.79
44459,2920,2025-04-20,20:58,Sunday,Garlic Bread,Side,Standard,1,Online,8.99
44460,1968,2025-05-18,19:32,Sunday,Farmhouse Classic Pizza,Pizza,Medium,3,Walk-in,62.37
44461,2189,2025-07-13,19:08,Sunday,Italiano Pizza,Pizza,Small,2,Phone,37.42
44462,7440,2025-02-15,20:50,Saturday,Soft Drink 1.25L,Drink,Standard,3,Phone,23.97
44463,5161,2025-02-07,19:58,Friday,Prawns Paradise Pizza,Pizza,Large,2,Walk-in,49.9
44464,3815,2024-04-21,18:11,Sunday,Garlic Bread,Side,Standard,2,Walk-in,17.98
44465,1643,2024-06-20,19:12,Thursday,Spicy Chicken Pizza,Pizza,Medium,2,Phone,41.58
44466,1607,2024-07-19,18:19,Friday,Caesar Salad,Salad,Standard,4,Walk-in,39.96
44467,4746,2025-06-01,19:27,Sunday,Farmhouse Classic Pizza,Pizza,Small,4,Phone,74.84
44468,6774,2024-06-16,20:02,Sunday,Margherita Pizza,Pizza,Medium,2,Walk-in,39.98
44469,3053,2024-05-01,20:53,Wednesday,Prawns Paradise Pizza,Pizza,Large,3,Phone,74.84
44470,2267,2025-06-20,14:53,Friday,Italiano Pizza,Pizza,Large,3,Online,74.84
44471,6528,2024-09-20,19:57,Friday,Meat Feast Pizza,Pizza,Large,4,Walk-in,99.79
44472,2354,2025-04-13,20:20,Sunday,Cheesy Garlic Bread,Side,Standard,1,Online,11.99
44473,3211,2024-07-05,14:31,Friday,Spicy Chicken Pizza,Pizza,Large,3,Walk-in,74.84
44474,1619,2024-09-30,18:30,Monday,Garlic Bread,Side,Standard,4,Online,35.96
44475,2603,2025-01-30,19:07,Thursday,Spicy Chicken Pizza,Pizza,Large,2,Phone,49.9
44476,1726,2024-11-08,13:08,Friday,Caesar Salad,Salad,Standard,2,Online,19.98
44477,5223,2024-05-21,14:55,Tuesday,Cheesy Garlic Bread,Side,Standard,1,Walk-in,11.99
44478,6974,2024-08-25,14:27,Sunday,Italiano Pizza,Pizza,Large,2,Online,49.9
44479,6387,2024-09-17,19:34,Tuesday,Cheesy Garlic Bread,Side,Standard,4,Online,47.96
44480,7264,2024-04-09,19:23,Tuesday,BBQ Chicken Pizza,Pizza,Small,4,Online,74.84
44481,3685,2025-08-21,18:48,Thursday,Caesar Salad,Salad,Standard,2,Walk-in,19.98
44482,2839,2025-12-08,22:24,Monday,Margherita Pizza,Pizza,Small,1,Walk-in,17.99
44483,4533,2024-09-16,20:12,Monday,Pasta Carbonara,Pasta,Standard,1,Walk-in,19.99
44484,1839,2025-09-13,22:52,Saturday,Spicy Chicken Pizza,Pizza,Medium,4,Online,83.16
44485,6512,2024-01-17,21:49,Wednesday,Cheesy Pepperoni Pizza,Pizza,Large,1,Walk-in,24.95
44486,2286,2024-08-31,22:18,Saturday,Cheesy Pepperoni Pizza,Pizza,Small,3,Phone,56.13
44487,7047,2025-11-30,21:08,Sunday,Pasta Carbonara,Pasta,Standard,1,Online,19.99
44488,5038,2025-10-18,19:09,Saturday,Pasta Carbonara,Pasta,Standard,2,Walk-in,39.98
44489,2907,2025-09-24,19:03,Wednesday,Chicken Parmesan Pizza,Pizza,Large,2,Phone,49.9
44490,5847,2025-09-26,21:08,Friday,Wings (8 pcs),Wings,Standard,4,Walk-in,91.92
44491,3070,2024-03-11,20:02,Monday,Vegetarian Classic Pizza,Pizza,Large,3,Walk-in,71.96
44492,7008,2024-01-17,22:59,Wednesday,Pasta Carbonara,Pasta,Standard,1,Walk-in,19.99
44493,5302,2024-07-24,21:48,Wednesday,Wings (8 pcs),Wings,Standard,3,Online,68.94
44494,1734,2024-08-14,14:33,Wednesday,Meat Feast Pizza,Pizza,Medium,3,Walk-in,62.37
44495,174,2025-10-27,19:52,Monday,Garlic Bread,Side,Standard,4,Walk-in,35.96
44496,1064,2024-07-08,20:56,Monday,Spicy Chicken Pizza,Pizza,Medium,4,Phone,83.16
44497,622,2025-08-12,14:02,Tuesday,Spicy Chicken Pizza,Pizza,Medium,4,Phone,83.16
44498,5245,2025-07-25,20:41,Friday,Cheesy Garlic Bread,Side,Standard,2,Walk-in,23.98
44499,4890,2024-09-08,20:30,Sunday,Cheesy Pepperoni Pizza,Pizza,Medium,4,Walk-in,83.16
44500,6983,2024-02-20,19:01,Tuesday,BBQ Chicken Pizza,Pizza,Small,4,Walk-in,74.84
44501,3694,2024-12-09,19:38,Monday,Margherita Pizza,Pizza,Medium,2,Online,39.98
44502,565,2025-01-18,19:08,Saturday,Chicken Parmesan Pizza,Pizza,Medium,3,Walk-in,62.37
44503,208,2025-05-29,12:02,Thursday,Prawns Paradise Pizza,Pizza,Large,1,Phone,24.95
44504,4282,2024-03-02,12:46,Saturday,Wings (8 pcs),Wings,Standard,1,Walk-in,22.98
44505,2161,2025-06-10,21:18,Tuesday,Margherita Pizza,Pizza,Large,4,Online,95.95
44506,7656,2024-10-27,18:34,Sunday,Pasta Carbonara,Pasta,Standard,4,Phone,79.96
44507,4734,2025-03-29,13:29,Saturday,Chicken Parmesan Pizza,Pizza,Medium,3,Walk-in,62.37
44508,1985,2024-12-31,19:46,Tuesday,Pasta Carbonara,Pasta,Standard,4,Online,79.96
44509,5518,2024-11-14,19:20,Thursday,Vegetarian Classic Pizza,Pizza,Medium,3,Phone,59.97
44510,3386,2025-10-15,12:32,Wednesday,Margherita Pizza,Pizza,Small,4,Phone,71.96
44511,1569,2025-07-14,22:07,Monday,Cheesy Pepperoni Pizza,Pizza,Large,4,Walk-in,99.79
44512,3128,2025-07-06,19:26,Sunday,Margherita Pizza,Pizza,Medium,2,Walk-in,39.98
44513,2068,2025-11-15,20:02,Saturday,Farmhouse Classic Pizza,Pizza,Large,4,Walk-in,99.79
44514,7861,2025-01-14,19:38,Tuesday,Italiano Pizza,Pizza,Medium,1,Walk-in,20.79
44515,55,2025-05-31,21:48,Saturday,Prawns Paradise Pizza,Pizza,Medium,3,Walk-in,62.37
44516,7159,2024-01-13,22:07,Saturday,BBQ Chicken Pizza,Pizza,Small,3,Walk-in,56.13
44517,6866,2025-08-08,12:14,Friday,Cheesy Pepperoni Pizza,Pizza,Large,4,Phone,99.79
44518,25,2024-09-24,21:20,Tuesday,Caesar Salad,Salad,Standard,3,Phone,29.97
44519,7496,2024-04-09,22:38,Tuesday,Cheesy Garlic Bread,Side,Standard,3,Walk-in,35.97
44520,4116,2024-07-05,22:54,Friday,Soft Drink 1.25L,Drink,Standard,2,Walk-in,15.98
44521,5329,2025-01-24,18:08,Friday,Meat Feast Pizza,Pizza,Large,4,Walk-in,99.79
44522,6307,2025-09-14,20:08,Sunday,BBQ Chicken Pizza,Pizza,Small,1,Walk-in,18.71
44523,5560,2025-12-09,19:48,Tuesday,Cheesy Pepperoni Pizza,Pizza,Medium,3,Phone,62.37
44524,5845,2025-05-06,22:51,Tuesday,Meat Feast Pizza,Pizza,Small,2,Online,37.42
44525,7930,2024-07-25,20:37,Thursday,Margherita Pizza,Pizza,Medium,3,Walk-in,59.97
44526,1253,2025-07-24,18:09,Thursday,Cheesy Garlic Bread,Side,Standard,1,Phone,11.99
44527,4611,2025-02-13,14:53,Thursday,Prawns Paradise Pizza,Pizza,Small,3,Online,56.13
44528,3819,2025-06-06,19:43,Friday,Cheesy Pepperoni Pizza,Pizza,Medium,2,Phone,41.58
44529,5601,2025-09-12,12:58,Friday,Vegetarian Classic Pizza,Pizza,Large,3,Phone,71.96
44530,1804,2025-08-19,20:13,Tuesday,Margherita Pizza,Pizza,Large,3,Online,71.96
44531,4085,2024-09-10,19:27,Tuesday,Chicken Parmesan Pizza,Pizza,Small,2,Online,37.42
44532,4256,2024-04-09,20:52,Tuesday,Cheesy Pepperoni Pizza,Pizza,Small,4,Phone,74.84
44533,4224,2024-10-05,20:00,Saturday,Cheesy Garlic Bread,Side,Standard,3,Phone,35.97
44534,5405,2024-12-18,20:33,Wednesday,Chicken Parmesan Pizza,Pizza,Medium,4,Phone,83.16
44535,1338,2025-05-11,20:33,Sunday,Chicken Parmesan Pizza,Pizza,Large,2,Walk-in,49.9
44536,5030,2025-07-26,14:15,Saturday,Soft Drink 1.25L,Drink,Standard,1,Walk-in,7.99
44537,7893,2024-08-22,21:38,Thursday,Soft Drink 1.25L,Drink,Standard,3,Online,23.97
44538,4342,2024-11-26,19:55,Tuesday,Wings (8 pcs),Wings,Standard,2,Phone,45.96
44539,7019,2024-06-16,22:04,Sunday,Vegetarian Classic Pizza,Pizza,Small,4,Phone,71.96
44540,1360,2025-07-19,19:39,Saturday,Spicy Chicken Pizza,Pizza,Large,2,Phone,49.9
44541,6096,2025-02-03,14:39,Monday,Soft Drink 1.25L,Drink,Standard,2,Walk-in,15.98
44542,6095,2024-02-28,19:03,Wednesday,Vegetarian Classic Pizza,Pizza,Large,4,Walk-in,95.95
44543,531,2024-12-12,20:53,Thursday,Chicken Parmesan Pizza,Pizza,Small,3,Phone,56.13
44544,7112,2024-09-20,14:16,Friday,Spicy Chicken Pizza,Pizza,Medium,1,Online,20.79
44545,460,2024-10-13,14:14,Sunday,Caesar Salad,Salad,Standard,2,Walk-in,19.98
44546,6756,2025-06-11,14:41,Wednesday,Garlic Bread,Side,Standard,2,Walk-in,17.98
44547,459,2025-11-13,20:57,Thursday,Cheesy Pepperoni Pizza,Pizza,Medium,2,Phone,41.58
44548,5911,2024-04-24,20:21,Wednesday,Spicy Chicken Pizza,Pizza,Large,2,Phone,49.9
44549,3787,2024-03-04,20:37,Monday,Farmhouse Classic Pizza,Pizza,Large,3,Phone,74.84
44550,6189,2024-06-27,20:33,Thursday,Chicken Parmesan Pizza,Pizza,Small,2,Walk-in,37.42
44551,904,2024-05-09,20:50,Thursday,Caesar Salad,Salad,Standard,3,Walk-in,29.97
44552,5771,2025-03-20,22:05,Thursday,Cheesy Pepperoni Pizza,Pizza,Large,2,Phone,49.9
44553,2480,2024-04-22,19:30,Monday,Vegetarian Classic Pizza,Pizza,Large,3,Phone,71.96
44554,2542,2025-01-27,18:34,Monday,Caesar Salad,Salad,Standard,4,Online,39.96
44555,5375,2024-08-27,12:33,Tuesday,BBQ Chicken Pizza,Pizza,Large,3,Phone,74.84
44556,4993,2025-01-26,20:13,Sunday,Italiano Pizza,Pizza,Large,2,Walk-in,49.9
44557,7794,2025-03-26,19:39,Wednesday,Cheesy Pepperoni Pizza,Pizza,Medium,2,Online,41.58
44558,7855,2024-04-15,21:10,Monday,Chicken Parmesan Pizza,Pizza,Small,3,Phone,56.13
44559,2080,2024-11-07,19:18,Thursday,Farmhouse Classic Pizza,Pizza,Medium,1,Online,20.79
44560,3481,2024-04-21,20:22,Sunday,Caesar Salad,Salad,Standard,3,Phone,29.97
44561,1428,2025-09-12,20:41,Friday,Pasta Carbonara,Pasta,Standard,4,Phone,79.96
44562,6367,2025-05-20,21:27,Tuesday,Caesar Salad,Salad,Standard,1,Walk-in,9.99
44563,7827,2024-02-08,21:19,Thursday,Italiano Pizza,Pizza,Small,2,Online,37.42
44564,7271,2024-11-30,21:45,Saturday,Cheesy Garlic Bread,Side,Standard,1,Online,11.99
44565,388,2025-06-26,20:45,Thursday,Cheesy Pepperoni Pizza,Pizza,Large,4,Phone,99.79
44566,1596,2024-01-22,21:52,Monday,Chicken Parmesan Pizza,Pizza,Medium,1,Phone,20.79
44567,349,2024-04-23,14:59,Tuesday,Garlic Bread,Side,Standard,2,Phone,17.98
44568,493,2024-04-14,21:49,Sunday,Farmhouse Classic Pizza,Pizza,Small,2,Walk-in,37.42
44569,6821,2025-09-11,18:47,Thursday,Wings (8 pcs),Wings,Standard,2,Phone,45.96
44570,1046,2024-09-22,20:11,Sunday,Cheesy Garlic Bread,Side,Standard,3,Online,35.97
44571,3473,2024-08-15,22:58,Thursday,Pasta Carbonara,Pasta,Standard,3,Online,59.97
44572,2489,2024-10-06,22:18,Sunday,Margherita Pizza,Pizza,Large,2,Walk-in,47.98
44573,6019,2025-04-24,21:28,Thursday,Cheesy Garlic Bread,Side,Standard,2,Phone,23.98
44574,6134,2025-09-06,20:35,Saturday,Pasta Carbonara,Pasta,Standard,2,Online,39.98
44575,7790,2024-10-19,12:56,Saturday,Cheesy Pepperoni Pizza,Pizza,Small,4,Phone,74.84
44576,7722,2025-03-01,18:07,Saturday,Vegetarian Classic Pizza,Pizza,Large,2,Online,47.98
44577,2506,2024-03-11,20:25,Monday,BBQ Chicken Pizza,Pizza,Small,1,Phone,18.71
44578,7350,2025-09-24,20:56,Wednesday,Cheesy Garlic Bread,Side,Standard,2,Phone,23.98
44579,2475,2025-10-03,20:04,Friday,Meat Feast Pizza,Pizza,Large,1,Online,24.95
44580,4908,2024-01-23,14:30,Tuesday,Soft Drink 1.25L,Drink,Standard,4,Phone,31.96
44581,2913,2025-01-15,19:53,Wednesday,Prawns Paradise Pizza,Pizza,Large,4,Phone,99.79
44582,4122,2025-05-24,18:03,Saturday,Vegetarian Classic Pizza,Pizza,Small,2,Phone,35.98
44583,6176,2024-04-28,21:28,Sunday,Prawns Paradise Pizza,Pizza,Small,2,Walk-in,37.42
44584,5933,2025-10-05,19:18,Sunday,Chicken Parmesan Pizza,Pizza,Large,3,Walk-in,74.84
44585,1720,2025-12-30,20:05,Tuesday,Farmhouse Classic Pizza,Pizza,Medium,3,Walk-in,62.37
44586,1897,2024-02-27,20:35,Tuesday,Margherita Pizza,Pizza,Medium,3,Walk-in,59.97
44587,2403,2024-07-29,20:49,Monday,Garlic Bread,Side,Standard,1,Walk-in,8.99
44588,1166,2025-06-14,18:04,Saturday,Margherita Pizza,Pizza,Small,1,Online,17.99
44589,3134,2024-01-03,20:48,Wednesday,Pasta Carbonara,Pasta,Standard,2,Walk-in,39.98
44590,2224,2025-04-23,20:25,Wednesday,Soft Drink 1.25L,Drink,Standard,2,Online,15.98
44591,3990,2024-06-20,19:11,Thursday,Spicy Chicken Pizza,Pizza,Medium,4,Phone,83.16
44592,4850,2024-11-09,21:50,Saturday,Chicken Parmesan Pizza,Pizza,Small,2,Walk-in,37.42
44593,3441,2024-02-14,20:21,Wednesday,Soft Drink 1.25L,Drink,Standard,3,Online,23.97
44594,313,2025-12-31,22:16,Wednesday,BBQ Chicken Pizza,Pizza,Small,2,Phone,37.42
44595,785,2024-03-20,20:54,Wednesday,Italiano Pizza,Pizza,Medium,3,Walk-in,62.37
44596,2159,2024-04-11,19:07,Thursday,Prawns Paradise Pizza,Pizza,Small,3,Phone,56.13
44597,262,2025-10-26,20:07,Sunday,Italiano Pizza,Pizza,Large,2,Online,49.9
44598,1624,2025-08-14,13:43,Thursday,Margherita Pizza,Pizza,Large,4,Phone,95.95
44599,763,2024-12-01,12:21,Sunday,Prawns Paradise Pizza,Pizza,Large,3,Walk-in,74.84
44600,735,2025-12-21,13:21,Sunday,Prawns Paradise Pizza,Pizza,Medium,1,Walk-in,20.79
44601,7354,2024-09-22,21:46,Sunday,Margherita Pizza,Pizza,Small,4,Online,71.96
44602,1878,2025-01-18,22:32,Saturday,BBQ Chicken Pizza,Pizza,Large,4,Phone,99.79
44603,173,2025-03-29,20:04,Saturday,Soft Drink 1.25L,Drink,Standard,1,Phone,7.99
44604,1959,2025-08-18,21:44,Monday,Pasta Carbonara,Pasta,Standard,2,Phone,39.98
44605,4934,2024-08-31,22:19,Saturday,Farmhouse Classic Pizza,Pizza,Large,4,Online,99.79
44606,654,2025-03-24,18:42,Monday,Meat Feast Pizza,Pizza,Small,4,Phone,74.84
44607,6769,2025-05-12,19:24,Monday,Spicy Chicken Pizza,Pizza,Medium,2,Walk-in,41.58
44608,6742,2024-11-08,14:23,Friday,Meat Feast Pizza,Pizza,Small,4,Walk-in,74.84
44609,2572,2024-09-30,18:18,Monday,Spicy Chicken Pizza,Pizza,Large,2,Phone,49.9
44610,3471,2025-07-09,19:19,Wednesday,BBQ Chicken Pizza,Pizza,Small,3,Online,56.13
44611,5980,2025-08-15,21:16,Friday,Pasta Carbonara,Pasta,Standard,3,Phone,59.97
44612,1272,2024-02-02,14:31,Friday,Soft Drink 1.25L,Drink,Standard,3,Walk-in,23.97
44613,4804,2024-06-10,21:21,Monday,Garlic Bread,Side,Standard,4,Walk-in,35.96
44614,2438,2024-01-09,22:14,Tuesday,Spicy Chicken Pizza,Pizza,Small,3,Online,56.13
44615,4316,2025-01-18,20:01,Saturday,Spicy Chicken Pizza,Pizza,Medium,4,Online,83.16
44616,1980,2025-12-04,13:46,Thursday,Spicy Chicken Pizza,Pizza,Large,4,Walk-in,99.79
44617,970,2024-07-16,20:45,Tuesday,Spicy Chicken Pizza,Pizza,Medium,4,Walk-in,83.16
44618,7065,2025-07-04,19:47,Friday,Italiano Pizza,Pizza,Medium,3,Walk-in,62.37
44619,3948,2025-06-19,20:40,Thursday,Garlic Bread,Side,Standard,4,Online,35.96
44620,1800,2025-03-24,19:42,Monday,Cheesy Garlic Bread,Side,Standard,2,Phone,23.98
44621,7344,2025-10-25,19:52,Saturday,Chicken Parmesan Pizza,Pizza,Large,2,Walk-in,49.9
44622,7466,2025-09-14,12:10,Sunday,Soft Drink 1.25L,Drink,Standard,2,Phone,15.98
44623,5042,2024-11-19,22:37,Tuesday,Garlic Bread,Side,Standard,4,Walk-in,35.96
44624,7758,2025-04-20,21:33,Sunday,Italiano Pizza,Pizza,Medium,1,Walk-in,20.79
44625,5097,2024-11-02,20:54,Saturday,Soft Drink 1.25L,Drink,Standard,1,Walk-in,7.99
44626,7671,2025-10-26,12:40,Sunday,Garlic Bread,Side,Standard,3,Online,26.97
44627,4889,2024-08-27,19:53,Tuesday,Wings (8 pcs),Wings,Standard,3,Phone,68.94
44628,1229,2024-06-28,21:28,Friday,Meat Feast Pizza,Pizza,Large,1,Walk-in,24.95
44629,607,2025-08-30,19:47,Saturday,Pasta Carbonara,Pasta,Standard,1,Phone,19.99
44630,4961,2025-07-05,18:19,Saturday,Soft Drink 1.25L,Drink,Standard,2,Walk-in,15.98
44631,7921,2025-04-24,21:29,Thursday,Spicy Chicken Pizza,Pizza,Small,1,Online,18.71
44632,2040,2024-12-25,19:31,Wednesday,Prawns Paradise Pizza,Pizza,Small,3,Online,56.13
44633,7201,2024-09-15,13:53,Sunday,Soft Drink 1.25L,Drink,Standard,2,Online,15.98
44634,3425,2025-12-16,18:32,Tuesday,Spicy Chicken Pizza,Pizza,Medium,1,Online,20.79
44635,6235,2024-05-11,22:57,Saturday,Pasta Carbonara,Pasta,Standard,2,Online,39.98
44636,7312,2024-06-07,21:08,Friday,Farmhouse Classic Pizza,Pizza,Medium,2,Phone,41.58
44637,7263,2024-08-31,18:05,Saturday,Vegetarian Classic Pizza,Pizza,Small,3,Walk-in,53.97
44638,2569,2025-04-29,20:10,Tuesday,Garlic Bread,Side,Standard,4,Phone,35.96
44639,4122,2025-07-03,20:00,Thursday,Spicy Chicken Pizza,Pizza,Small,2,Online,37.42
44640,2374,2024-09-07,20:45,Saturday,Soft Drink 1.25L,Drink,Standard,4,Walk-in,31.96
44641,6909,2024-05-16,19:07,Thursday,Soft Drink 1.25L,Drink,Standard,2,Phone,15.98
44642,2870,2024-12-25,21:24,Wednesday,Pasta Carbonara,Pasta,Standard,3,Phone,59.97
44643,2813,2024-12-21,20:17,Saturday,Caesar Salad,Salad,Standard,3,Online,29.97
44644,4548,2025-04-19,19:35,Saturday,Cheesy Pepperoni Pizza,Pizza,Small,3,Walk-in,56.13
44645,1945,2025-04-10,20:56,Thursday,Spicy Chicken Pizza,Pizza,Large,3,Phone,74.84
44646,3760,2025-09-19,18:21,Friday,Cheesy Garlic Bread,Side,Standard,1,Walk-in,11.99
44647,2837,2025-09-25,20:49,Thursday,Wings (8 pcs),Wings,Standard,4,Walk-in,91.92
44648,839,2024-07-26,18:29,Friday,Farmhouse Classic Pizza,Pizza,Large,1,Phone,24.95
44649,3936,2025-09-23,21:50,Tuesday,Farmhouse Classic Pizza,Pizza,Medium,2,Phone,41.58
44650,2154,2025-04-18,14:51,Friday,Italiano Pizza,Pizza,Medium,4,Online,83.16
44651,2072,2025-06-08,19:32,Sunday,Cheesy Pepperoni Pizza,Pizza,Medium,4,Phone,83.16
44652,4473,2025-02-15,22:36,Saturday,Garlic Bread,Side,Standard,4,Phone,35.96
44653,3243,2025-06-28,13:08,Saturday,BBQ Chicken Pizza,Pizza,Medium,2,Phone,41.58
44654,644,2025-08-18,22:06,Monday,Chicken Parmesan Pizza,Pizza,Small,2,Phone,37.42
44655,234,2025-03-25,20:09,Tuesday,Vegetarian Classic Pizza,Pizza,Medium,2,Online,39.98
44656,1077,2024-05-08,18:12,Wednesday,Pasta Carbonara,Pasta,Standard,2,Walk-in,39.98
44657,5458,2025-03-09,18:39,Sunday,Caesar Salad,Salad,Standard,3,Online,29.97
44658,2894,2025-03-02,20:03,Sunday,Cheesy Garlic Bread,Side,Standard,3,Online,35.97
44659,7447,2024-10-16,18:55,Wednesday,Soft Drink 1.25L,Drink,Standard,1,Phone,7.99
44660,957,2024-02-08,22:22,Thursday,Soft Drink 1.25L,Drink,Standard,4,Online,31.96
44661,1596,2024-01-04,21:41,Thursday,Wings (8 pcs),Wings,Standard,1,Phone,22.98
44662,5479,2025-03-20,22:29,Thursday,Wings (8 pcs),Wings,Standard,3,Online,68.94
44663,1259,2025-09-13,20:06,Saturday,Spicy Chicken Pizza,Pizza,Large,4,Phone,99.79
44664,3020,2024-03-28,14:27,Thursday,Prawns Paradise Pizza,Pizza,Medium,3,Online,62.37
44665,712,2024-08-04,18:35,Sunday,Spicy Chicken Pizza,Pizza,Small,1,Online,18.71
44666,2031,2025-02-07,22:29,Friday,Cheesy Garlic Bread,Side,Standard,4,Online,47.96
44667,4506,2025-05-25,19:17,Sunday,Margherita Pizza,Pizza,Small,1,Phone,17.99
44668,1916,2025-09-17,21:56,Wednesday,Wings (8 pcs),Wings,Standard,2,Phone,45.96
44669,4709,2024-02-27,21:45,Tuesday,Soft Drink 1.25L,Drink,Standard,4,Online,31.96
44670,2112,2024-07-10,19:21,Wednesday,Garlic Bread,Side,Standard,3,Online,26.97
44671,7452,2024-05-19,22:47,Sunday,Margherita Pizza,Pizza,Medium,2,Online,39.98
44672,4427,2024-07-18,19:48,Thursday,Prawns Paradise Pizza,Pizza,Medium,2,Walk-in,41.58
44673,7461,2025-08-19,20:10,Tuesday,Vegetarian Classic Pizza,Pizza,Large,3,Phone,71.96
44674,5045,2025-10-06,18:19,Monday,Wings (8 pcs),Wings,Standard,4,Phone,91.92
44675,3350,2024-05-30,18:52,Thursday,Cheesy Garlic Bread,Side,Standard,3,Phone,35.97
44676,6265,2024-02-13,19:29,Tuesday,Chicken Parmesan Pizza,Pizza,Small,3,Walk-in,56.13
44677,7167,2025-03-05,13:57,Wednesday,BBQ Chicken Pizza,Pizza,Small,4,Walk-in,74.84
44678,6786,2024-08-22,18:13,Thursday,Garlic Bread,Side,Standard,2,Walk-in,17.98
44679,901,2025-08-16,19:58,Saturday,Vegetarian Classic Pizza,Pizza,Medium,4,Phone,79.96
44680,2455,2025-07-01,18:30,Tuesday,Spicy Chicken Pizza,Pizza,Small,1,Walk-in,18.71
44681,5231,2025-05-10,19:13,Saturday,Wings (8 pcs),Wings,Standard,1,Phone,22.98
44682,7339,2025-08-16,22:23,Saturday,Margherita Pizza,Pizza,Medium,2,Online,39.98
44683,585,2025-09-20,13:27,Saturday,Wings (8 pcs),Wings,Standard,4,Phone,91.92
44684,2545,2024-03-03,22:18,Sunday,Chicken Parmesan Pizza,Pizza,Small,4,Phone,74.84
44685,7313,2024-01-04,21:44,Thursday,Margherita Pizza,Pizza,Medium,3,Phone,59.97
44686,1732,2025-04-25,19:14,Friday,Farmhouse Classic Pizza,Pizza,Small,2,Walk-in,37.42
44687,2159,2024-09-06,14:47,Friday,Margherita Pizza,Pizza,Small,4,Phone,71.96
44688,7845,2024-08-27,19:03,Tuesday,Cheesy Garlic Bread,Side,Standard,4,Online,47.96
44689,1225,2025-12-09,20:03,Tuesday,Cheesy Pepperoni Pizza,Pizza,Large,1,Walk-in,24.95
44690,7186,2024-07-07,14:15,Sunday,Pasta Carbonara,Pasta,Standard,1,Walk-in,19.99
44691,1040,2024-05-24,14:15,Friday,Pasta Carbonara,Pasta,Standard,1,Online,19.99
44692,2985,2025-12-03,19:48,Wednesday,Wings (8 pcs),Wings,Standard,4,Phone,91.92
44693,4605,2025-05-02,20:13,Friday,Caesar Salad,Salad,Standard,3,Online,29.97
44694,7609,2024-02-20,19:00,Tuesday,Wings (8 pcs),Wings,Standard,4,Walk-in,91.92
44695,4429,2025-02-15,20:34,Saturday,Margherita Pizza,Pizza,Large,2,Online,47.98
