Customer_ID,Visit_Frequency,Avg_Order_Value,Last_Visit_Date,Preferred_Item,Preferred_Channel
7533,7,38.44428571428572,2025-10-06,BBQ Chicken Pizza,Phone
7534,7,48.21714285714285,2025-12-09,Cheesy Pepperoni Pizza,Online
7535,8,48.635,2025-11-18,Margherita Pizza,Online
7536,8,46.41875,2025-12-12,BBQ Chicken Pizza,Online
7537,7,38.887142857142855,2025-10-04,Caesar Salad,Phone
7538,4,62.76,2025-08-07,Caesar Salad,Phone
7539,8,21.525,2025-10-11,Soft Drink 1.25L,Online
7540,10,35.239,2025-11-03,Cheesy Garlic Bread,Online
7541,12,39.5175,2025-11-26,Cheesy Pepperoni Pizza,Online
7542,9,57.01777777777777,2025-12-02,Margherita Pizza,Phone
7543,6,56.465,2025-09-17,Chicken Parmesan Pizza,Online
7544,8,41.49,2025-09-14,Garlic Bread,Online
7545,8,61.567499999999995,2025-12-16,Meat Feast Pizza,Walk-in
7546,4,33.917500000000004,2025-11-16,Cheesy Pepperoni Pizza,Walk-in
7547,5,55.398,2025-06-27,Farmhouse Classic Pizza,Online
7548,4,29.564999999999998,2025-12-29,Cheesy Pepperoni Pizza,Walk-in
7549,7,44.08,2025-07-11,Italiano Pizza,Online
7550,11,49.07181818181818,2025-10-13,BBQ Chicken Pizza,Online
7551,4,47.8425,2025-12-29,Italiano Pizza,Phone
7552,7,45.93142857142857,2025-11-17,BBQ Chicken Pizza,Walk-in
7553,8,38.155,2025-09-08,Caesar Salad,Phone
7554,7,40.86142857142857,2025-11-06,Chicken Parmesan Pizza,Walk-in
7555,10,50.75,2025-12-29,Prawns Paradise Pizza,Walk-in
7556,5,63.470000000000006,2025-10-20,Wings (8 pcs),Phone
7557,7,37.55714285714286,2025-10-29,Vegetarian Classic Pizza,Walk-in
7558,13,43.480000000000004,2025-12-21,Cheesy Pepperoni Pizza,Online
7559,3,40.93333333333333,2025-02-14,Italiano Pizza,Online
7560,3,27.61,2025-06-26,BBQ Chicken Pizza,Phone
7561,4,64.2675,2025-10-14,Cheesy Pepperoni Pizza,Online
7562,9,58.12555555555556,2025-12-22,Farmhouse Classic Pizza,Phone
7563,6,49.70333333333334,2025-10-05,Cheesy Garlic Bread,Walk-in
7564,4,43.3125,2025-11-12,Farmhouse Classic Pizza,Online
7565,6,51.445,2025-07-17,Caesar Salad,Walk-in
7566,8,29.5125,2025-11-20,Margherita Pizza,Phone
7567,9,36.946666666666665,2025-12-07,Farmhouse Classic Pizza,Online
7568,5,64.556,2025-11-06,Cheesy Garlic Bread,Phone
7569,6,55.925000000000004,2025-12-02,Chicken Parmesan Pizza,Phone
7570,5,50.756,2025-08-29,Meat Feast Pizza,Phone
7571,7,31.497142857142858,2025-12-09,BBQ Chicken Pizza,Walk-in
7572,5,62.122,2025-09-12,Farmhouse Classic Pizza,Walk-in
7573,5,55.138,2025-07-07,Meat Feast Pizza,Phone
7574,5,31.403999999999996,2025-10-25,Garlic Bread,Online
7575,9,51.96888888888889,2025-12-04,Cheesy Garlic Bread,Online
7576,6,55.78333333333333,2025-10-17,Farmhouse Classic Pizza,Online
7577,8,47.62,2025-11-16,Cheesy Pepperoni Pizza,Online
7578,9,48.23,2025-10-24,Cheesy Pepperoni Pizza,Phone
7579,6,40.419999999999995,2025-08-04,Meat Feast Pizza,Walk-in
7580,5,44.233999999999995,2025-06-14,Cheesy Garlic Bread,Online
7581,5,79.60799999999999,2025-08-24,Cheesy Pepperoni Pizza,Online
7582,6,55.464999999999996,2025-11-24,Cheesy Garlic Bread,Walk-in
7583,4,60.635000000000005,2025-11-08,BBQ Chicken Pizza,Online
7584,11,43.18090909090909,2025-12-05,Farmhouse Classic Pizza,Online
7585,7,47.994285714285716,2025-12-12,Caesar Salad,Phone
7586,7,27.928571428571427,2025-08-26,Spicy Chicken Pizza,Phone
7587,8,47.78,2025-12-25,Prawns Paradise Pizza,Phone
7588,2,74.44999999999999,2024-08-23,Pasta Carbonara,Online
7589,6,46.633333333333326,2025-12-09,Wings (8 pcs),Walk-in
7590,5,38.968,2025-09-02,Margherita Pizza,Online
7591,7,61.82285714285714,2025-09-07,Cheesy Garlic Bread,Online
7592,4,37.3675,2025-10-28,Cheesy Pepperoni Pizza,Phone
7593,7,62.17142857142857,2025-11-14,Meat Feast Pizza,Phone
7594,7,68.37285714285714,2025-11-18,Cheesy Pepperoni Pizza,Online
7595,9,49.47666666666667,2025-07-02,Wings (8 pcs),Walk-in
7596,4,50.405,2025-12-26,Italiano Pizza,Phone
7597,5,41.864,2025-05-12,Pasta Carbonara,Walk-in
7598,5,50.63,2025-10-17,Prawns Paradise Pizza,Phone
7599,4,48.455,2024-12-07,BBQ Chicken Pizza,Walk-in
7600,6,59.651666666666664,2025-09-05,Spicy Chicken Pizza,Phone
7601,11,43.948181818181816,2025-11-07,Farmhouse Classic Pizza,Walk-in
7602,6,36.11333333333334,2025-12-05,BBQ Chicken Pizza,Phone
7603,6,51.355,2025-10-07,Italiano Pizza,Walk-in
7604,6,47.36666666666667,2025-12-22,Caesar Salad,Walk-in
7605,7,35.254285714285714,2025-11-21,Spicy Chicken Pizza,Online
7606,3,23.186666666666664,2025-03-23,Meat Feast Pizza,Online
7607,7,49.462857142857146,2025-08-16,Meat Feast Pizza,Walk-in
7608,7,51.22571428571429,2025-12-27,Meat Feast Pizza,Walk-in
7609,7,41.205714285714286,2025-11-19,Caesar Salad,Phone
7610,9,48.83444444444444,2025-12-29,Pasta Carbonara,Online
7611,4,35.1425,2025-11-17,Farmhouse Classic Pizza,Walk-in
7612,7,57.614285714285714,2025-09-24,Cheesy Pepperoni Pizza,Phone
7613,8,47.69375,2025-11-08,Farmhouse Classic Pizza,Walk-in
7614,9,35.285555555555554,2025-10-03,Margherita Pizza,Walk-in
7615,6,31.441666666666666,2025-10-12,Chicken Parmesan Pizza,Phone
7616,4,44.44,2025-09-15,Caesar Salad,Online
7617,4,57.405,2025-05-03,Caesar Salad,Phone
7618,10,48.626999999999995,2025-11-21,Wings (8 pcs),Walk-in
7619,5,38.124,2025-10-04,Farmhouse Classic Pizza,Online
7620,5,44.834,2024-12-19,Cheesy Pepperoni Pizza,Phone
7621,2,24.975,2025-04-15,Caesar Salad,Phone
7622,3,39.5,2025-09-16,Meat Feast Pizza,Online
7623,4,63.65,2025-10-10,Farmhouse Classic Pizza,Phone
7624,6,45.373333333333335,2025-09-29,Caesar Salad,Online
7625,6,35.975,2025-08-06,Caesar Salad,Online
7626,8,24.4325,2025-06-12,Cheesy Garlic Bread,Online
7627,4,69.965,2025-07-15,BBQ Chicken Pizza,Phone
7628,4,40.86,2025-09-24,Prawns Paradise Pizza,Walk-in
7629,7,50.91142857142857,2025-10-11,Prawns Paradise Pizza,Online
7630,9,45.34777777777778,2025-11-13,BBQ Chicken Pizza,Online
7631,8,40.94625,2025-10-05,Caesar Salad,Online
7632,6,18.243333333333332,2025-03-13,Pasta Carbonara,Walk-in
7633,11,40.980000000000004,2025-09-04,BBQ Chicken Pizza,Online
7634,7,57.99,2025-12-03,Cheesy Pepperoni Pizza,Walk-in
7635,7,42.255714285714284,2025-01-31,Cheesy Pepperoni Pizza,Online
7636,11,59.92727272727273,2025-10-18,Cheesy Pepperoni Pizza,Online
7637,7,52.68,2025-11-09,Spicy Chicken Pizza,Online
7638,9,42.03111111111111,2025-12-18,Pasta Carbonara,Phone
7639,11,37.49818181818182,2025-08-04,Cheesy Garlic Bread,Online
7640,9,50.34444444444445,2025-10-03,Farmhouse Classic Pizza,Walk-in
7641,7,33.2,2025-07-24,BBQ Chicken Pizza,Phone
7642,4,56.307500000000005,2024-11-28,Wings (8 pcs),Walk-in
7643,7,51.23571428571428,2025-08-31,Cheesy Garlic Bread,Phone
7644,5,48.525999999999996,2024-08-13,Cheesy Garlic Bread,Online
7645,10,38.251999999999995,2025-10-11,Caesar Salad,Walk-in
7646,5,32.410000000000004,2025-01-28,Caesar Salad,Online
7647,4,59.9875,2025-09-21,Caesar Salad,Online
7648,9,40.67888888888889,2025-10-02,Vegetarian Classic Pizza,Phone
7649,1,23.97,2024-11-20,Soft Drink 1.25L,Online
7650,6,33.26166666666666,2025-12-18,Cheesy Pepperoni Pizza,Online
7651,6,44.11166666666666,2025-12-25,Cheesy Pepperoni Pizza,Phone
7652,4,52.650000000000006,2025-10-30,Cheesy Garlic Bread,Phone
7653,6,35.57333333333333,2025-12-05,Garlic Bread,Online
7654,9,52.42666666666667,2025-10-16,Prawns Paradise Pizza,Phone
7655,5,49.128,2025-10-16,Spicy Chicken Pizza,Online
7656,11,48.85727272727272,2025-11-19,Prawns Paradise Pizza,Online
7657,6,38.88666666666666,2025-07-29,BBQ Chicken Pizza,Online
7658,5,36.653999999999996,2025-09-11,BBQ Chicken Pizza,Phone
7659,5,36.284,2025-11-06,Farmhouse Classic Pizza,Online
7660,5,49.68599999999999,2025-12-09,BBQ Chicken Pizza,Phone
7661,8,52.68625,2025-11-21,Pasta Carbonara,Phone
7662,4,44.185,2025-06-05,Caesar Salad,Online
7663,5,45.656000000000006,2025-10-05,Caesar Salad,Online
7664,6,46.61333333333334,2025-08-19,BBQ Chicken Pizza,Walk-in
7665,7,37.47714285714286,2025-02-12,Prawns Paradise Pizza,Phone
7666,8,58.87875,2025-10-14,Prawns Paradise Pizza,Online
7667,5,39.528,2025-08-17,Spicy Chicken Pizza,Walk-in
7668,6,69.73833333333333,2025-12-04,Margherita Pizza,Walk-in
7669,8,32.12125,2025-12-30,Cheesy Pepperoni Pizza,Phone
7670,6,41.74666666666666,2025-09-11,Caesar Salad,Walk-in
7671,6,53.321666666666665,2025-10-26,Caesar Salad,Online
7672,12,40.3825,2025-09-27,Cheesy Garlic Bread,Online
7673,7,43.41142857142857,2025-11-16,Spicy Chicken Pizza,Phone
7674,4,39.9525,2025-11-25,Caesar Salad,Phone
7675,4,34.4625,2024-11-15,Margherita Pizza,Online
7676,5,43.494,2025-10-14,Pasta Carbonara,Phone
7677,1,49.9,2025-06-12,Farmhouse Classic Pizza,Online
7678,7,52.598571428571425,2025-11-24,Caesar Salad,Phone
7679,4,26.8275,2025-11-02,Chicken Parmesan Pizza,Phone
7680,4,32.735,2025-04-04,Garlic Bread,Online
7681,4,48.235,2025-09-24,Caesar Salad,Online
7682,6,28.573333333333334,2025-11-16,Caesar Salad,Online
7683,4,60.4,2025-10-01,Meat Feast Pizza,Phone
7684,6,45.64000000000001,2025-11-25,Caesar Salad,Phone
7685,8,55.152499999999996,2025-10-17,Meat Feast Pizza,Online
7686,8,53.02625,2025-06-18,Margherita Pizza,Phone
7687,4,29.58,2025-04-30,Garlic Bread,Phone
7688,7,50.89714285714285,2025-10-08,Prawns Paradise Pizza,Walk-in
7689,7,40.90428571428571,2024-11-12,Caesar Salad,Online
7690,6,39.02,2025-08-29,Farmhouse Classic Pizza,Online
7691,7,35.81285714285714,2025-10-05,Caesar Salad,Online
7692,5,79.486,2024-10-30,Wings (8 pcs),Online
7693,5,44.827999999999996,2025-05-08,Cheesy Garlic Bread,Online
7694,4,46.73,2025-09-19,Caesar Salad,Walk-in
7695,10,56.392999999999994,2025-10-20,Margherita Pizza,Walk-in
7696,1,19.99,2025-07-20,Pasta Carbonara,Phone
7697,3,23.400000000000002,2025-04-15,Cheesy Garlic Bread,Online
7698,10,50.051,2025-11-20,BBQ Chicken Pizza,Phone
7699,8,41.6675,2025-09-13,Margherita Pizza,Online
7700,6,25.430000000000003,2025-12-17,Cheesy Garlic Bread,Online
7701,7,60.67714285714286,2025-08-13,Caesar Salad,Online
7702,5,47.751999999999995,2024-10-26,Meat Feast Pizza,Online
7703,8,33.695,2025-08-21,Cheesy Pepperoni Pizza,Online
7704,5,55.391999999999996,2025-08-08,Cheesy Pepperoni Pizza,Phone
7705,2,9.99,2025-12-03,Caesar Salad,Phone
7706,5,53.444,2025-07-03,Cheesy Garlic Bread,Online
7707,5,51.24399999999999,2025-12-17,Cheesy Garlic Bread,Online
7708,10,46.261,2025-11-20,BBQ Chicken Pizza,Online
7709,11,57.444545454545455,2025-11-29,Pasta Carbonara,Phone
7710,5,43.318,2025-03-11,Chicken Parmesan Pizza,Walk-in
7711,3,54.906666666666666,2025-11-02,Pasta Carbonara,Online
7712,3,37.97,2024-09-19,Caesar Salad,Walk-in
7713,5,40.688,2025-08-21,Cheesy Garlic Bread,Walk-in
7714,5,30.401999999999997,2025-10-24,Cheesy Pepperoni Pizza,Phone
7715,5,60.251999999999995,2025-12-03,BBQ Chicken Pizza,Online
7716,6,41.07333333333333,2025-05-15,Meat Feast Pizza,Online
7717,7,40.212857142857146,2025-12-25,Cheesy Pepperoni Pizza,Walk-in
7718,8,41.497499999999995,2025-11-18,Margherita Pizza,Phone
7719,4,45.89,2025-09-25,Chicken Parmesan Pizza,Online
7720,5,52.166,2025-12-18,BBQ Chicken Pizza,Phone
7721,16,50.04,2025-11-09,Chicken Parmesan Pizza,Phone
7722,7,35.91571428571429,2025-11-22,Caesar Salad,Phone
7723,5,50.282,2025-10-15,Spicy Chicken Pizza,Phone
7724,4,51.8075,2025-06-27,Chicken Parmesan Pizza,Walk-in
7725,3,22.25,2025-12-07,Caesar Salad,Online
7726,7,39.47428571428571,2025-12-15,Cheesy Garlic Bread,Phone
7727,8,46.22125,2025-09-22,Chicken Parmesan Pizza,Online
7728,8,42.9175,2025-06-19,BBQ Chicken Pizza,Online
7729,6,42.79,2025-09-23,Prawns Paradise Pizza,Phone
7730,9,53.66111111111111,2025-05-31,Cheesy Pepperoni Pizza,Online
7731,4,30.015,2025-01-26,Spicy Chicken Pizza,Walk-in
7732,6,38.13999999999999,2025-05-27,Vegetarian Classic Pizza,Phone
7733,4,20.655,2025-12-14,Cheesy Pepperoni Pizza,Online
7734,4,66.275,2025-11-29,Cheesy Garlic Bread,Walk-in
7735,11,48.125454545454545,2025-11-24,Cheesy Garlic Bread,Walk-in
7736,3,54.343333333333334,2025-10-06,BBQ Chicken Pizza,Phone
7737,6,40.055,2025-11-30,BBQ Chicken Pizza,Online
7738,6,48.68,2025-11-27,BBQ Chicken Pizza,Phone
7739,6,27.148333333333337,2025-12-13,Caesar Salad,Online
7740,9,50.81888888888889,2025-03-06,Caesar Salad,Walk-in
7741,7,63.89857142857143,2025-11-08,Chicken Parmesan Pizza,Online
7742,10,43.463,2025-10-03,Farmhouse Classic Pizza,Online
7743,8,46.495,2025-12-14,Farmhouse Classic Pizza,Online
7744,9,36.04888888888889,2025-11-10,Garlic Bread,Online
7745,9,59.158888888888896,2025-07-16,Farmhouse Classic Pizza,Walk-in
7746,5,54.432,2025-07-25,BBQ Chicken Pizza,Online
7747,3,40.193333333333335,2025-06-11,Meat Feast Pizza,Walk-in
7748,2,54.935,2025-02-20,Farmhouse Classic Pizza,Online
7749,6,58.669999999999995,2025-11-08,Wings (8 pcs),Online
7750,4,39.575,2025-12-27,Caesar Salad,Walk-in
7751,4,54.18,2025-09-08,Caesar Salad,Phone
7752,6,45.92666666666667,2025-06-16,BBQ Chicken Pizza,Online
7753,8,54.652499999999996,2025-04-30,Vegetarian Classic Pizza,Phone
7754,7,45.99,2025-04-02,Garlic Bread,Walk-in
7755,5,63.09400000000001,2024-11-09,Cheesy Pepperoni Pizza,Online
7756,5,40.802,2025-10-07,Caesar Salad,Online
7757,9,36.32666666666667,2025-12-20,Meat Feast Pizza,Walk-in
7758,12,49.53,2025-08-02,Italiano Pizza,Walk-in
7759,4,48.3125,2025-12-08,Caesar Salad,Online
7760,7,53.61714285714286,2025-12-28,Caesar Salad,Online
7761,11,55.91181818181818,2025-10-28,Spicy Chicken Pizza,Walk-in
7762,8,48.9225,2025-11-08,Soft Drink 1.25L,Walk-in
7763,7,55.84571428571429,2025-12-16,Meat Feast Pizza,Walk-in
7764,3,35.28,2025-06-08,Caesar Salad,Online
7765,4,34.675,2025-09-22,Caesar Salad,Online
7766,3,55.949999999999996,2025-06-20,Caesar Salad,Online
7767,5,51.794,2025-12-01,Cheesy Garlic Bread,Walk-in
7768,3,28.21666666666667,2025-11-21,Caesar Salad,Phone
7769,4,62.927499999999995,2025-09-27,Cheesy Pepperoni Pizza,Walk-in
7770,3,67.94666666666667,2025-05-22,Margherita Pizza,Walk-in
7771,6,52.32,2025-11-15,BBQ Chicken Pizza,Online
7772,6,48.208333333333336,2025-06-21,BBQ Chicken Pizza,Online
7773,6,48.06666666666666,2025-08-29,Margherita Pizza,Phone
7774,9,58.52777777777778,2025-12-31,Cheesy Garlic Bread,Online
7775,6,63.221666666666664,2025-01-20,BBQ Chicken Pizza,Walk-in
7776,7,44.19428571428572,2025-12-13,Cheesy Pepperoni Pizza,Walk-in
7777,7,34.68714285714286,2025-10-12,Margherita Pizza,Phone
7778,4,59.285,2025-12-09,BBQ Chicken Pizza,Online
7779,12,44.07333333333333,2025-10-22,Garlic Bread,Phone
7780,10,63.791,2025-08-06,Cheesy Garlic Bread,Phone
7781,3,54.163333333333334,2024-12-25,Farmhouse Classic Pizza,Online
7782,10,62.943000000000005,2025-11-21,Prawns Paradise Pizza,Online
7783,5,36.794,2025-11-11,Italiano Pizza,Phone
7784,2,19.98,2025-09-29,Cheesy Garlic Bread,Online
7785,7,30.904285714285717,2025-12-20,Caesar Salad,Online
7786,15,46.666000000000004,2025-12-30,Caesar Salad,Online
7787,4,44.5775,2025-04-30,Farmhouse Classic Pizza,Phone
7788,5,56.59400000000001,2025-12-22,Cheesy Garlic Bread,Phone
7789,5,51.67,2025-08-04,Wings (8 pcs),Phone
7790,5,50.948,2025-05-12,Cheesy Garlic Bread,Online
7791,4,47.9275,2024-08-31,BBQ Chicken Pizza,Phone
7792,7,38.488571428571426,2025-11-10,Cheesy Pepperoni Pizza,Walk-in
7793,4,35.41,2025-10-10,Italiano Pizza,Walk-in
7794,8,40.488749999999996,2025-03-26,Caesar Salad,Phone
7795,3,20.646666666666665,2025-06-24,Garlic Bread,Online
7796,7,52.28000000000001,2025-12-22,Farmhouse Classic Pizza,Online
7797,2,30.784999999999997,2025-05-29,Farmhouse Classic Pizza,Online
7798,5,50.980000000000004,2025-08-13,Garlic Bread,Walk-in
7799,9,53.191111111111105,2025-11-26,BBQ Chicken Pizza,Online
7800,5,56.705999999999996,2025-09-01,BBQ Chicken Pizza,Online
7801,5,43.434,2025-08-16,Prawns Paradise Pizza,Online
7802,8,60.49375,2025-05-09,Margherita Pizza,Online
7803,2,62.37,2025-10-03,Chicken Parmesan Pizza,Online
7804,6,53.35333333333333,2025-10-11,Wings (8 pcs),Online
7805,3,43.586666666666666,2025-10-19,Prawns Paradise Pizza,Phone
7806,4,41.4225,2025-07-12,Garlic Bread,Online
7807,2,71.565,2024-10-17,Farmhouse Classic Pizza,Online
7808,5,42.184000000000005,2025-02-17,Chicken Parmesan Pizza,Phone
7809,10,44.693,2025-12-20,Wings (8 pcs),Walk-in
7810,3,63.24666666666667,2025-12-25,Caesar Salad,Online
7811,8,55.44875,2025-12-28,Cheesy Pepperoni Pizza,Online
7812,5,37.910000000000004,2024-08-11,Cheesy Garlic Bread,Phone
7813,6,35.33833333333333,2025-12-18,Spicy Chicken Pizza,Walk-in
7814,6,52.75,2025-11-12,Cheesy Pepperoni Pizza,Walk-in
7815,4,41.1325,2025-04-16,Cheesy Pepperoni Pizza,Online
7816,4,68.2225,2025-11-12,Caesar Salad,Phone
7817,9,57.57888888888889,2025-12-08,Meat Feast Pizza,Phone
7818,9,63.04222222222222,2025-12-24,Cheesy Pepperoni Pizza,Phone
7819,7,48.37285714285714,2025-04-09,Caesar Salad,Online
7820,8,45.56,2025-10-08,Cheesy Garlic Bread,Online
7821,6,55.405,2025-12-27,BBQ Chicken Pizza,Phone
7822,5,59.674,2025-01-19,Cheesy Garlic Bread,Walk-in
7823,6,46.35833333333333,2025-10-29,Caesar Salad,Online
7824,7,62.77857142857143,2025-09-21,BBQ Chicken Pizza,Online
7825,5,35.93,2025-11-23,BBQ Chicken Pizza,Phone
7826,6,34.611666666666665,2025-07-13,Chicken Parmesan Pizza,Online
7827,6,56.87833333333333,2025-10-02,Prawns Paradise Pizza,Online
7828,4,41.2575,2025-07-28,Chicken Parmesan Pizza,Online
7829,5,47.618,2025-04-15,BBQ Chicken Pizza,Online
7830,6,42.711666666666666,2025-12-30,Garlic Bread,Online
7831,5,59.394000000000005,2025-10-22,BBQ Chicken Pizza,Online
7832,4,49.3275,2025-08-24,Caesar Salad,Online
7833,5,39.132,2025-03-20,Farmhouse Classic Pizza,Phone
7834,5,48.025999999999996,2025-11-06,BBQ Chicken Pizza,Online
7835,5,59.482000000000006,2025-05-17,Cheesy Pepperoni Pizza,Online
7836,7,37.99142857142857,2025-01-28,Meat Feast Pizza,Phone
7837,11,48.38818181818181,2025-09-24,BBQ Chicken Pizza,Phone
7838,5,50.63,2025-12-26,Cheesy Garlic Bread,Online
7839,8,47.57,2025-11-22,Garlic Bread,Phone
7840,9,36.51,2025-11-27,Cheesy Garlic Bread,Walk-in
7841,10,37.826,2025-11-09,Cheesy Garlic Bread,Walk-in
7842,6,50.4,2025-09-29,Chicken Parmesan Pizza,Walk-in
7843,6,58.55666666666667,2025-11-28,Spicy Chicken Pizza,Online
7844,5,57.186,2024-11-13,Chicken Parmesan Pizza,Online
7845,9,38.16777777777778,2025-09-29,Cheesy Garlic Bread,Online
7846,6,43.54833333333334,2025-04-15,Cheesy Garlic Bread,Phone
7847,5,44.672,2025-12-02,Spicy Chicken Pizza,Phone
7848,5,53.398,2025-08-07,Prawns Paradise Pizza,Online
7849,11,39.22454545454545,2025-10-09,Vegetarian Classic Pizza,Walk-in
7850,4,61.1775,2025-12-12,Cheesy Pepperoni Pizza,Walk-in
7851,3,30.97666666666667,2025-07-08,Cheesy Garlic Bread,Walk-in
7852,4,30.2175,2024-09-16,Caesar Salad,Online
7853,5,58.306,2025-07-30,Margherita Pizza,Walk-in
7854,5,36.314,2025-12-11,BBQ Chicken Pizza,Phone
7855,8,49.785,2024-11-01,Chicken Parmesan Pizza,Phone
7856,13,53.42307692307692,2025-07-13,Vegetarian Classic Pizza,Online
7857,8,54.8675,2025-11-22,Spicy Chicken Pizza,Walk-in
7858,4,34.46,2025-11-27,Cheesy Garlic Bread,Walk-in
7859,1,74.84,2025-12-12,Meat Feast Pizza,Online
7860,7,50.37714285714286,2025-11-23,Pasta Carbonara,Walk-in
7861,5,41.414,2025-12-11,Cheesy Garlic Bread,Walk-in
7862,5,52.096000000000004,2025-03-08,Cheesy Pepperoni Pizza,Phone
7863,8,36.370000000000005,2025-12-25,BBQ Chicken Pizza,Walk-in
7864,4,52.57,2025-12-17,Margherita Pizza,Walk-in
7865,9,43.20222222222222,2025-12-30,BBQ Chicken Pizza,Walk-in
7866,5,47.096,2025-12-02,Margherita Pizza,Online
7867,4,59.332499999999996,2025-09-20,Meat Feast Pizza,Walk-in
7868,9,52.17111111111112,2025-12-23,Italiano Pizza,Walk-in
7869,8,34.66875,2025-08-11,Prawns Paradise Pizza,Walk-in
7870,3,52.49666666666667,2025-06-28,Italiano Pizza,Phone
7871,7,56.394285714285715,2025-12-02,Margherita Pizza,Walk-in
7872,8,52.11125,2025-07-03,Italiano Pizza,Online
7873,5,43.306,2025-10-19,Farmhouse Classic Pizza,Online
7874,4,50.325,2025-05-16,Chicken Parmesan Pizza,Online
7875,7,60.082857142857144,2025-09-26,Meat Feast Pizza,Phone
7876,7,66.18571428571428,2025-12-05,BBQ Chicken Pizza,Phone
7877,3,49.626666666666665,2025-04-12,Italiano Pizza,Walk-in
7878,5,57.38199999999999,2025-09-26,Chicken Parmesan Pizza,Online
7879,7,55.425714285714285,2025-10-01,BBQ Chicken Pizza,Online
7880,5,41.438,2025-11-18,Farmhouse Classic Pizza,Online
7881,2,24.34,2025-07-19,Caesar Salad,Online
7882,6,31.60833333333333,2025-11-15,Farmhouse Classic Pizza,Online
7883,6,29.456666666666667,2025-12-28,Wings (8 pcs),Phone
7884,4,51.455,2025-10-08,BBQ Chicken Pizza,Online
7885,5,43.959999999999994,2025-12-27,Pasta Carbonara,Online
7886,5,35.92,2025-05-23,Caesar Salad,Phone
7887,5,42.39,2025-12-06,BBQ Chicken Pizza,Online
7888,8,41.394999999999996,2025-11-03,Pasta Carbonara,Online
7889,6,42.681666666666665,2025-08-04,Caesar Salad,Phone
7890,7,40.14857142857143,2025-11-20,Chicken Parmesan Pizza,Phone
7891,5,47.029999999999994,2025-09-29,Farmhouse Classic Pizza,Walk-in
7892,5,46.924,2024-09-11,Chicken Parmesan Pizza,Phone
7893,8,35.113749999999996,2025-11-09,Prawns Paradise Pizza,Online
7894,6,29.808333333333334,2025-07-30,Prawns Paradise Pizza,Walk-in
7895,4,54.692499999999995,2025-08-20,Chicken Parmesan Pizza,Phone
7896,7,54.08857142857143,2025-11-06,Chicken Parmesan Pizza,Phone
7897,12,36.67583333333334,2025-11-22,Caesar Salad,Walk-in
7898,1,17.98,2024-04-09,Garlic Bread,Walk-in
7899,6,25.978333333333335,2025-03-25,Caesar Salad,Online
7900,5,47.006,2025-11-30,Meat Feast Pizza,Online
7901,10,45.814,2025-06-17,Cheesy Garlic Bread,Walk-in
7902,9,48.76444444444444,2025-12-10,Chicken Parmesan Pizza,Walk-in
7903,3,19.310000000000002,2025-09-03,Soft Drink 1.25L,Online
7904,5,52.222,2025-11-24,Caesar Salad,Online
7905,7,54.55285714285714,2025-11-16,Farmhouse Classic Pizza,Online
7906,7,65.96428571428571,2025-10-21,BBQ Chicken Pizza,Online
7907,6,36.365,2025-12-29,Spicy Chicken Pizza,Online
7908,9,47.11,2025-12-14,Chicken Parmesan Pizza,Phone
7909,5,40.456,2025-11-28,BBQ Chicken Pizza,Online
7910,11,43.439090909090915,2025-09-25,Soft Drink 1.25L,Walk-in
7911,3,54.76666666666667,2025-11-01,Caesar Salad,Phone
7912,4,48.7825,2025-09-19,Cheesy Garlic Bread,Walk-in
7913,7,47.208571428571425,2025-07-01,Chicken Parmesan Pizza,Walk-in
7914,7,81.01428571428572,2025-09-29,Wings (8 pcs),Walk-in
7915,7,44.12428571428571,2025-12-30,Caesar Salad,Phone
7916,6,53.29333333333333,2025-07-27,Vegetarian Classic Pizza,Online
7917,5,22.94,2025-11-05,Cheesy Garlic Bread,Online
7918,4,39.97,2025-05-11,Caesar Salad,Online
7919,15,37.41133333333333,2025-12-15,Farmhouse Classic Pizza,Phone
